date_reg,type,maker,model,colour,fuel,state
2024-08-07,motorcar,Perodua,Myvi,grey,petrol,Selangor
2024-01-20,motorcar,Proton,X50,grey,petrol,Johor
2024-01-09,motorcar,Honda,City,black,diesel,Perak
2024-02-13,motorcar,Perodua,Bezza,grey,diesel,Sarawak
2024-06-19,motorcar,Perodua,Myvi,white,petrol,Sabah
2024-09-19,motorcar,Perodua,Myvi,white,diesel,Perak
2024-01-09,motorcar,Nissan,X-Trail,white,petrol,Pahang
2024-01-06,motorcar,Perodua,Myvi,red,petrol,Sarawak
2024-02-23,motorcar,Toyota,Yaris,black,petrol,Sarawak
2024-07-06,motorcar,Perodua,Axia,red,diesel,Sabah
2024-09-23,motorcar,Toyota,Yaris,silver,petrol,Sabah
2024-07-02,motorcar,Proton,X70,red,petrol,Pahang
2024-06-05,motorcar,Toyota,Hilux,grey,petrol,Johor
2024-05-03,motorcar,Perodua,Myvi,grey,petrol,Selangor
2024-01-15,motorcar,Toyota,Yaris,silver,petrol,Sabah
2024-12-07,motorcar,Proton,X50,silver,petrol,Johor
2024-08-26,motorcar,Toyota,Yaris,black,petrol,Melaka
2024-06-14,motorcar,Perodua,Bezza,black,petrol,Kedah
2024-01-04,motorcar,Toyota,Hilux,black,petrol,Melaka
2024-01-14,motorcar,Perodua,Bezza,silver,hybrid_petrol,Sabah
2024-10-11,motorcar,Perodua,Axia,grey,hybrid_petrol,W.P. Kuala Lumpur
2024-11-06,motorcar,Toyota,Hilux,silver,petrol,Kedah
2024-06-25,motorcar,Proton,Saga,red,petrol,Sabah
2024-11-16,motorcar,Honda,HR-V,silver,petrol,Pulau Pinang
2024-05-26,motorcar,Perodua,Axia,black,petrol,Selangor
2024-05-13,motorcar,Proton,X50,white,hybrid_petrol,Perak
2024-02-07,motorcar,Perodua,Axia,grey,petrol,Selangor
2024-01-18,motorcar,Perodua,Myvi,grey,petrol,Pulau Pinang
2024-08-07,motorcar,Perodua,Bezza,silver,petrol,Selangor
2024-02-13,motorcar,Proton,X70,black,petrol,Kedah
2024-11-13,motorcar,Perodua,Axia,red,petrol,Johor
2024-05-16,motorcar,Perodua,Myvi,grey,petrol,Melaka
2024-02-20,motorcar,Perodua,Bezza,black,diesel,W.P. Kuala Lumpur
2024-04-13,motorcar,Toyota,Hilux,grey,petrol,Perak
2024-03-22,motorcar,Mazda,Mazda 3,grey,petrol,Sabah
2024-05-25,motorcar,Nissan,Almera,white,diesel,Selangor
2024-05-14,motorcar,Toyota,Vios,white,petrol,Perlis
2024-05-02,motorcar,Proton,X70,red,petrol,Pahang
2024-07-06,motorcar,Nissan,X-Trail,black,petrol,Selangor
2024-01-10,motorcar,Toyota,Vios,black,petrol,Selangor
2024-02-03,motorcar,Toyota,Yaris,grey,petrol,Selangor
2024-03-12,motorcar,Perodua,Bezza,silver,diesel,Selangor
2024-04-08,motorcar,Perodua,Myvi,red,petrol,Kelantan
2024-01-11,motorcar,Perodua,Bezza,black,petrol,Johor
2024-10-17,motorcar,Toyota,Hilux,silver,petrol,Selangor
2024-08-07,motorcar,Mazda,Mazda 3,grey,petrol,Johor
2024-12-03,motorcar,Nissan,X-Trail,black,diesel,Sarawak
2024-04-22,motorcar,Toyota,Vios,black,petrol,Johor
2024-08-22,motorcar,Toyota,Vios,silver,petrol,Perak
2024-08-11,motorcar,Honda,Civic,black,petrol,W.P. Kuala Lumpur
2024-06-25,motorcar,Perodua,Myvi,grey,petrol,Kedah
2024-08-23,motorcar,Nissan,Almera,silver,petrol,Pahang
2024-04-08,motorcar,Toyota,Yaris,red,petrol,Sarawak
2024-05-03,motorcar,Proton,X70,red,petrol,Sarawak
2024-11-02,motorcar,Proton,X50,silver,petrol,Selangor
2024-01-02,motorcar,Proton,X50,black,petrol,Sarawak
2024-03-27,motorcar,Proton,X70,red,diesel,Melaka
2024-10-16,motorcar,Nissan,Almera,silver,petrol,Kelantan
2024-06-23,motorcar,Toyota,Vios,black,petrol,Johor
2024-01-12,motorcar,Perodua,Bezza,white,petrol,Negeri Sembilan
2024-05-13,motorcar,Perodua,Bezza,silver,petrol,Kedah
2024-07-10,motorcar,Toyota,Yaris,silver,petrol,Selangor
2024-07-12,motorcar,Perodua,Myvi,red,petrol,Kelantan
2024-03-15,motorcar,Honda,City,grey,petrol,W.P. Kuala Lumpur
2024-02-16,motorcar,Perodua,Axia,silver,hybrid_petrol,Negeri Sembilan
2024-01-06,motorcar,Perodua,Axia,red,petrol,Negeri Sembilan
2024-06-25,motorcar,Proton,X50,grey,petrol,Selangor
2024-03-22,motorcar,Proton,X70,black,petrol,Sabah
2024-07-26,motorcar,Nissan,X-Trail,grey,petrol,W.P. Kuala Lumpur
2024-11-11,motorcar,Perodua,Axia,white,petrol,Selangor
2024-10-13,motorcar,Proton,X70,grey,petrol,Sarawak
2024-10-27,motorcar,Perodua,Axia,black,petrol,Selangor
2024-10-16,motorcar,Honda,Civic,black,petrol,Sabah
2024-11-21,motorcar,Proton,X50,black,petrol,Selangor
2024-09-15,motorcar,Toyota,Yaris,white,petrol,W.P. Kuala Lumpur
2024-08-26,motorcar,Proton,X50,white,petrol,Sabah
2024-12-23,motorcar,Perodua,Myvi,black,petrol,Sarawak
2024-12-21,motorcar,Perodua,Myvi,black,petrol,W.P. Kuala Lumpur
2024-09-20,motorcar,Nissan,Almera,grey,petrol,Johor
2024-11-07,motorcar,Perodua,Bezza,black,petrol,Negeri Sembilan
2024-05-20,motorcar,Proton,Saga,black,petrol,Selangor
2024-07-07,motorcar,Perodua,Myvi,silver,petrol,Pulau Pinang
2024-03-10,motorcar,Proton,X50,red,petrol,Kelantan
2024-07-22,motorcar,BYD,Seal,silver,electric,Negeri Sembilan
2024-10-02,motorcar,Perodua,Myvi,silver,diesel,Sarawak
2024-05-07,motorcar,BMW,iX3,grey,electric,Kelantan
2024-06-15,motorcar,Perodua,Myvi,black,diesel,Sabah
2024-05-02,motorcar,Proton,X50,grey,petrol,Perak
2024-02-21,motorcar,Perodua,Axia,grey,petrol,Pulau Pinang
2024-01-02,motorcar,Proton,X70,silver,petrol,Kelantan
2024-12-21,motorcar,Proton,Saga,silver,hybrid_petrol,Sarawak
2024-11-20,motorcar,Nissan,X-Trail,black,petrol,Sabah
2024-01-16,motorcar,Tesla,Model 3,silver,electric,Johor
2024-05-03,motorcar,Perodua,Axia,red,petrol,Melaka
2024-03-20,motorcar,Honda,City,white,petrol,Sabah
2024-09-08,motorcar,Perodua,Axia,black,petrol,Selangor
2024-08-21,motorcar,Proton,X70,red,petrol,Selangor
2024-12-27,motorcar,Perodua,Myvi,black,petrol,Pahang
2024-06-13,motorcar,Perodua,Bezza,white,petrol,Selangor
2024-02-07,motorcar,Toyota,Yaris,grey,petrol,Johor
2024-01-20,motorcar,Perodua,Axia,grey,petrol,Kelantan
2024-11-03,motorcar,Honda,Civic,red,petrol,Terengganu
2024-03-18,motorcar,Proton,Saga,silver,petrol,Sabah
2024-04-20,motorcar,Perodua,Axia,grey,petrol,Negeri Sembilan
2024-01-26,motorcar,Perodua,Axia,grey,hybrid_petrol,Selangor
2024-03-27,motorcar,Perodua,Axia,grey,petrol,Selangor
2024-02-18,motorcar,Proton,X50,grey,petrol,Kelantan
2024-06-16,motorcar,Perodua,Axia,red,petrol,Sarawak
2024-01-18,motorcar,Proton,Saga,red,petrol,Johor
2024-06-11,motorcar,Toyota,Hilux,red,petrol,Selangor
2024-07-18,motorcar,Perodua,Bezza,grey,petrol,Selangor
2024-07-27,motorcar,Perodua,Bezza,grey,petrol,Kelantan
2024-04-05,motorcar,Perodua,Bezza,grey,petrol,Selangor
2024-07-07,motorcar,Proton,X50,white,diesel,Pulau Pinang
2024-06-07,motorcar,Perodua,Bezza,silver,petrol,Sabah
2024-06-16,motorcar,Toyota,Yaris,black,petrol,Sabah
2024-08-03,motorcar,Proton,Saga,silver,hybrid_petrol,Sarawak
2024-06-20,motorcar,Perodua,Bezza,red,petrol,Johor
2024-12-07,motorcar,Perodua,Bezza,red,petrol,Kelantan
2024-07-10,motorcar,Proton,X50,grey,petrol,Sabah
2024-12-21,motorcar,Perodua,Myvi,white,petrol,Sabah
2024-02-27,motorcar,Perodua,Bezza,grey,petrol,Selangor
2024-05-14,motorcar,Honda,HR-V,grey,petrol,Terengganu
2024-02-16,motorcar,Honda,HR-V,white,petrol,Melaka
2024-12-17,motorcar,Toyota,Yaris,silver,petrol,Sarawak
2024-09-12,motorcar,Perodua,Axia,silver,petrol,Sarawak
2024-11-01,motorcar,Mazda,CX-5,grey,petrol,Sarawak
2024-11-26,motorcar,Proton,X50,black,diesel,Selangor
2024-05-14,motorcar,Proton,X70,grey,petrol,Selangor
2024-02-13,motorcar,Proton,X50,silver,petrol,Sarawak
2024-11-01,motorcar,Perodua,Axia,red,petrol,Sarawak
2024-06-13,motorcar,Toyota,Yaris,silver,petrol,Sarawak
2024-12-10,motorcar,Mazda,CX-5,grey,petrol,Selangor
2024-12-19,motorcar,Toyota,Vios,white,petrol,Pulau Pinang
2024-06-16,motorcar,Proton,X70,black,petrol,Selangor
2024-05-04,motorcar,Perodua,Bezza,red,petrol,Pahang
2024-03-18,motorcar,Proton,X70,silver,petrol,Selangor
2024-09-06,motorcar,Perodua,Myvi,black,petrol,Sarawak
2024-05-15,motorcar,Toyota,Hilux,red,petrol,Johor
2024-06-12,motorcar,Proton,X50,white,diesel,W.P. Kuala Lumpur
2024-09-27,motorcar,Perodua,Myvi,silver,petrol,Kedah
2024-01-08,motorcar,Proton,Saga,silver,petrol,Pulau Pinang
2024-01-18,motorcar,Toyota,Vios,red,petrol,Sabah
2024-01-02,motorcar,Perodua,Myvi,silver,petrol,Sabah
2024-02-20,motorcar,Honda,Civic,silver,petrol,Selangor
2024-10-19,motorcar,Tesla,Model Y,black,electric,Pahang
2024-06-11,motorcar,Perodua,Axia,grey,petrol,W.P. Kuala Lumpur
2024-03-16,motorcar,Perodua,Axia,grey,petrol,Sabah
2024-01-25,motorcar,Perodua,Myvi,black,diesel,Selangor
2024-07-04,motorcar,Perodua,Myvi,white,petrol,Johor
2024-12-20,motorcar,Proton,X50,white,diesel,W.P. Kuala Lumpur
2024-10-19,motorcar,Honda,HR-V,red,petrol,Sabah
2024-11-24,motorcar,Perodua,Myvi,white,petrol,Selangor
2024-12-17,motorcar,Perodua,Axia,red,petrol,Sabah
2024-04-04,motorcar,Proton,X70,red,hybrid_petrol,Melaka
2024-05-12,motorcar,Proton,X70,black,petrol,Sarawak
2024-04-09,motorcar,Mazda,CX-5,black,petrol,Terengganu
2024-01-05,motorcar,Perodua,Bezza,white,diesel,Kedah
2024-08-21,motorcar,Perodua,Axia,grey,petrol,Selangor
2024-07-16,motorcar,Perodua,Myvi,white,diesel,W.P. Kuala Lumpur
2024-05-15,motorcar,Proton,X50,red,hybrid_petrol,Selangor
2024-03-05,motorcar,Honda,City,silver,petrol,Perak
2024-04-08,motorcar,Honda,Civic,black,petrol,Selangor
2024-07-07,motorcar,Mazda,CX-5,grey,diesel,Sabah
2024-02-04,motorcar,Nissan,X-Trail,red,petrol,Perak
2024-03-15,motorcar,Toyota,Yaris,white,petrol,Johor
2024-08-19,motorcar,Toyota,Yaris,black,petrol,Sabah
2024-05-17,motorcar,Perodua,Myvi,white,petrol,Kelantan
2024-05-03,motorcar,Perodua,Bezza,black,petrol,Sabah
2024-09-12,motorcar,Perodua,Axia,grey,diesel,Sabah
2024-01-05,motorcar,Toyota,Hilux,black,hybrid_petrol,W.P. Labuan
2024-05-04,motorcar,Proton,X50,red,petrol,Sarawak
2024-01-27,motorcar,Perodua,Myvi,red,petrol,Perak
2024-03-18,motorcar,Nissan,Almera,silver,petrol,Sarawak
2024-11-05,motorcar,Proton,X50,white,diesel,Perak
2024-07-16,motorcar,Proton,X50,silver,petrol,Perlis
2024-08-12,motorcar,Smart,#1,grey,electric,W.P. Kuala Lumpur
2024-12-03,motorcar,BYD,Seal,silver,electric,Pahang
2024-04-07,motorcar,Perodua,Axia,silver,petrol,Kelantan
2024-02-03,motorcar,Proton,Saga,silver,petrol,Selangor
2024-08-06,motorcar,Perodua,Axia,red,petrol,Kelantan
2024-12-06,motorcar,Perodua,Axia,red,hybrid_petrol,Pulau Pinang
2024-02-17,motorcar,Proton,X70,silver,petrol,Perak
2024-10-23,motorcar,Nissan,X-Trail,silver,petrol,Sarawak
2024-09-02,motorcar,Proton,X70,red,petrol,Terengganu
2024-10-04,motorcar,Toyota,Vios,grey,petrol,Sarawak
2024-02-17,motorcar,BYD,Atto 3,silver,electric,Selangor
2024-02-14,motorcar,Perodua,Myvi,grey,petrol,Sarawak
2024-05-07,motorcar,Proton,X70,red,hybrid_petrol,Selangor
2024-06-10,motorcar,Perodua,Myvi,red,petrol,Sarawak
2024-10-20,motorcar,Proton,X50,white,diesel,Sabah
2024-07-25,motorcar,Perodua,Myvi,white,petrol,Melaka
2024-12-07,motorcar,Perodua,Myvi,silver,hybrid_petrol,Kedah
2024-12-12,motorcar,Toyota,Hilux,white,petrol,Perak
2024-04-07,motorcar,Proton,Saga,black,diesel,Johor
2024-11-10,motorcar,Honda,HR-V,red,petrol,Melaka
2024-01-03,motorcar,Honda,HR-V,white,petrol,Pahang
2024-07-25,motorcar,Honda,HR-V,red,petrol,Selangor
2024-03-06,motorcar,Nissan,Almera,white,petrol,Sabah
2024-07-13,motorcar,Perodua,Bezza,white,petrol,Sabah
2024-07-19,motorcar,Perodua,Bezza,grey,petrol,Perak
2024-01-08,motorcar,Perodua,Axia,grey,petrol,Kedah
2024-09-26,motorcar,Perodua,Myvi,black,petrol,Pulau Pinang
2024-04-05,motorcar,Perodua,Myvi,white,petrol,Melaka
2024-10-24,motorcar,Mazda,Mazda 3,red,petrol,Pahang
2024-02-02,motorcar,Nissan,Almera,silver,hybrid_petrol,Selangor
2024-03-15,motorcar,Perodua,Bezza,silver,petrol,Johor
2024-11-18,motorcar,Perodua,Axia,black,petrol,Selangor
2024-06-23,motorcar,Toyota,Yaris,silver,diesel,Negeri Sembilan
2024-09-16,motorcar,Toyota,Vios,red,petrol,Negeri Sembilan
2024-03-23,motorcar,Perodua,Bezza,red,petrol,Kedah
2024-04-09,motorcar,Nissan,X-Trail,black,petrol,Perak
2024-07-08,motorcar,Toyota,Hilux,silver,petrol,Selangor
2024-03-06,motorcar,Proton,X70,red,diesel,Kelantan
2024-01-15,motorcar,Perodua,Axia,silver,petrol,Kelantan
2024-02-27,motorcar,Perodua,Myvi,red,petrol,Selangor
2024-02-14,motorcar,Perodua,Myvi,red,petrol,Selangor
2024-12-04,motorcar,Honda,HR-V,white,diesel,Sarawak
2024-12-26,motorcar,Mercedes-Benz,EQB,black,electric,Selangor
2024-04-21,motorcar,Perodua,Bezza,black,petrol,Perak
2024-06-19,motorcar,Honda,City,grey,hybrid_petrol,Pulau Pinang
2024-12-02,motorcar,Toyota,Hilux,white,petrol,Selangor
2024-04-17,motorcar,Perodua,Myvi,red,diesel,Johor
2024-05-21,motorcar,Perodua,Bezza,black,petrol,Selangor
2024-11-14,motorcar,Nissan,Leaf,red,electric,Sabah
2024-10-07,motorcar,Perodua,Myvi,grey,diesel,Selangor
2024-12-11,motorcar,Proton,X50,white,petrol,Kelantan
2024-04-12,motorcar,Nissan,X-Trail,black,diesel,Sabah
2024-11-23,motorcar,Perodua,Axia,silver,petrol,Sarawak
2024-02-01,motorcar,Proton,X50,silver,petrol,Selangor
2024-02-06,motorcar,Proton,X50,black,petrol,W.P. Kuala Lumpur
2024-09-06,motorcar,Nissan,X-Trail,silver,petrol,Johor
2024-07-05,motorcar,Perodua,Myvi,red,petrol,Johor
2024-05-01,motorcar,Proton,X50,silver,diesel,Johor
2024-02-05,motorcar,Mazda,Mazda 3,grey,petrol,Johor
2024-11-21,motorcar,Perodua,Bezza,black,petrol,Pulau Pinang
2024-08-10,motorcar,Proton,X70,black,petrol,Sarawak
2024-02-13,motorcar,Proton,X50,grey,petrol,Sabah
2024-08-12,motorcar,Toyota,Vios,grey,diesel,Terengganu
2024-12-19,motorcar,Perodua,Bezza,white,diesel,Perak
2024-05-25,motorcar,Honda,HR-V,black,petrol,Selangor
2024-08-27,motorcar,Proton,Saga,grey,petrol,Kelantan
2024-10-15,motorcar,Toyota,Yaris,red,petrol,Melaka
2024-02-24,motorcar,Honda,City,silver,petrol,Johor
2024-12-13,motorcar,Perodua,Myvi,silver,petrol,W.P. Kuala Lumpur
2024-07-07,motorcar,Honda,HR-V,white,petrol,Sarawak
2024-05-02,motorcar,Toyota,Vios,white,petrol,Sabah
2024-09-19,motorcar,Honda,Civic,grey,petrol,Johor
2024-08-16,motorcar,Toyota,Yaris,white,diesel,Johor
2024-11-22,motorcar,Perodua,Bezza,white,petrol,Kedah
2024-06-09,motorcar,Honda,HR-V,grey,petrol,Kelantan
2024-07-26,motorcar,Nissan,X-Trail,silver,petrol,W.P. Putrajaya
2024-09-26,motorcar,Honda,Civic,red,diesel,Johor
2024-11-06,motorcar,Toyota,Yaris,black,petrol,Selangor
2024-04-07,motorcar,Toyota,Yaris,red,petrol,Kedah
2024-08-23,motorcar,Proton,Saga,silver,petrol,Selangor
2024-11-14,motorcar,Honda,Civic,black,petrol,Sabah
2024-09-20,motorcar,Nissan,Almera,black,petrol,Selangor
2024-11-18,motorcar,Proton,Saga,black,petrol,Perlis
2024-02-17,motorcar,Perodua,Bezza,black,petrol,Johor
2024-04-23,motorcar,Toyota,Hilux,silver,petrol,Sarawak
2024-10-19,motorcar,Proton,X70,white,petrol,Perak
2024-07-18,motorcar,Perodua,Myvi,red,petrol,Melaka
2024-06-10,motorcar,Perodua,Axia,black,petrol,Sarawak
2024-08-24,motorcar,Proton,Saga,white,petrol,Pulau Pinang
2024-08-14,motorcar,Proton,X70,black,petrol,Sarawak
2024-09-21,motorcar,Perodua,Bezza,grey,diesel,Selangor
2024-09-14,motorcar,Proton,X50,silver,petrol,Selangor
2024-11-10,motorcar,Mazda,CX-5,grey,petrol,Kedah
2024-11-15,motorcar,Proton,X50,grey,petrol,Pahang
2024-04-01,motorcar,Perodua,Myvi,red,petrol,Selangor
2024-03-07,motorcar,Nissan,X-Trail,silver,petrol,Perak
2024-04-12,motorcar,Toyota,Vios,white,petrol,Kedah
2024-04-20,motorcar,Perodua,Myvi,black,petrol,Kedah
2024-10-15,motorcar,Proton,Saga,white,petrol,Kelantan
2024-02-13,motorcar,Proton,X50,black,petrol,Kedah
2024-08-07,motorcar,Toyota,Hilux,grey,petrol,Pulau Pinang
2024-07-16,motorcar,Proton,Saga,silver,petrol,Sarawak
2024-08-13,motorcar,Nissan,X-Trail,red,petrol,Negeri Sembilan
2024-06-20,motorcar,Toyota,Yaris,silver,petrol,Sabah
2024-11-03,motorcar,Toyota,Hilux,white,petrol,Selangor
2024-06-10,motorcar,Honda,City,grey,petrol,Kedah
2024-01-27,motorcar,Nissan,Almera,white,petrol,Johor
2024-06-24,motorcar,Proton,Saga,grey,petrol,W.P. Kuala Lumpur
2024-04-11,motorcar,Ora,Good Cat,red,electric,Negeri Sembilan
2024-05-23,motorcar,Proton,Saga,white,petrol,Sarawak
2024-02-18,motorcar,Proton,Saga,grey,petrol,Pulau Pinang
2024-07-24,motorcar,Nissan,Almera,red,petrol,Kelantan
2024-05-06,motorcar,Proton,Saga,red,petrol,Pahang
2024-03-16,motorcar,Perodua,Myvi,black,petrol,Sabah
2024-02-10,motorcar,Perodua,Axia,black,petrol,W.P. Kuala Lumpur
2024-09-12,motorcar,Toyota,Hilux,white,diesel,Sarawak
2024-02-14,motorcar,Perodua,Axia,white,petrol,Selangor
2024-02-08,motorcar,Toyota,Yaris,white,petrol,Perlis
2024-06-03,motorcar,BYD,Dolphin,grey,electric,Selangor
2024-08-13,motorcar,Mazda,CX-5,silver,petrol,W.P. Kuala Lumpur
2024-12-21,motorcar,Toyota,Hilux,silver,petrol,Selangor
2024-02-18,motorcar,Proton,Saga,red,hybrid_petrol,Selangor
2024-01-13,motorcar,Perodua,Axia,grey,petrol,Sarawak
2024-07-25,motorcar,Nissan,X-Trail,silver,petrol,Selangor
2024-12-24,motorcar,Proton,X70,silver,petrol,Sabah
2024-09-03,motorcar,Perodua,Bezza,silver,hybrid_petrol,Johor
2024-10-11,motorcar,Perodua,Bezza,red,petrol,Sarawak
2024-10-04,motorcar,Proton,Saga,grey,petrol,Selangor
2024-09-17,motorcar,Perodua,Bezza,grey,petrol,Sarawak
2024-01-19,motorcar,Perodua,Myvi,white,petrol,Selangor
2024-09-04,motorcar,Toyota,Hilux,white,petrol,Johor
2024-02-05,motorcar,Honda,City,black,diesel,Kedah
2024-10-13,motorcar,Proton,X50,red,petrol,Perak
2024-01-22,motorcar,Honda,HR-V,white,petrol,Kedah
2024-06-17,motorcar,Honda,Civic,grey,petrol,Negeri Sembilan
2024-03-26,motorcar,Perodua,Myvi,white,petrol,Selangor
2024-10-14,motorcar,Honda,HR-V,black,petrol,Sabah
2024-08-26,motorcar,Perodua,Myvi,red,petrol,Sabah
2024-08-14,motorcar,Perodua,Axia,red,petrol,Sabah
2024-07-09,motorcar,Nissan,Almera,white,petrol,Sarawak
2024-05-27,motorcar,Honda,HR-V,silver,petrol,Sabah
2024-09-13,motorcar,Honda,Civic,red,petrol,Melaka
2024-02-02,motorcar,Honda,HR-V,black,petrol,Johor
2024-02-15,motorcar,Proton,X70,white,petrol,Kedah
2024-07-13,motorcar,Toyota,Yaris,red,petrol,Pahang
2024-06-16,motorcar,Proton,X70,grey,petrol,Selangor
2024-03-25,motorcar,Toyota,Yaris,white,petrol,Negeri Sembilan
2024-12-03,motorcar,Perodua,Myvi,red,petrol,Selangor
2024-12-19,motorcar,Toyota,Vios,white,petrol,Kelantan
2024-06-19,motorcar,Perodua,Axia,black,petrol,Johor
2024-06-08,motorcar,Proton,Saga,grey,diesel,Pulau Pinang
2024-11-17,motorcar,Toyota,Hilux,red,petrol,Selangor
2024-11-06,motorcar,Proton,X50,grey,petrol,Kedah
2024-03-02,motorcar,Proton,X70,grey,hybrid_petrol,Pulau Pinang
2024-01-14,motorcar,Perodua,Myvi,red,petrol,Pulau Pinang
2024-04-04,motorcar,Toyota,Yaris,white,diesel,Selangor
2024-05-13,motorcar,Proton,X70,white,diesel,Selangor
2024-09-20,motorcar,Toyota,Yaris,grey,diesel,Sabah
2024-05-21,motorcar,Honda,Civic,grey,petrol,Kedah
2024-08-22,motorcar,Proton,X50,white,diesel,Sabah
2024-09-20,motorcar,Proton,X50,white,petrol,Pulau Pinang
2024-10-23,motorcar,Perodua,Bezza,grey,petrol,Sarawak
2024-03-11,motorcar,Mazda,Mazda 3,white,petrol,Selangor
2024-06-23,motorcar,Proton,X50,grey,petrol,Pulau Pinang
2024-05-05,motorcar,Proton,Saga,black,petrol,Johor
2024-08-06,motorcar,Toyota,Yaris,black,petrol,Sarawak
2024-01-18,motorcar,Honda,HR-V,silver,hybrid_petrol,Selangor
2024-09-24,motorcar,Proton,X50,red,diesel,Johor
2024-09-12,motorcar,Perodua,Myvi,grey,petrol,Kedah
2024-04-22,motorcar,Mazda,Mazda 3,black,diesel,Sarawak
2024-03-13,motorcar,Perodua,Bezza,grey,petrol,Perlis
2024-07-19,motorcar,Perodua,Bezza,white,petrol,Sarawak
2024-04-03,motorcar,Perodua,Myvi,red,petrol,Selangor
2024-11-01,motorcar,Perodua,Bezza,silver,petrol,Sarawak
2024-09-19,motorcar,Perodua,Bezza,white,petrol,Selangor
2024-02-19,motorcar,Mazda,CX-5,silver,petrol,Selangor
2024-10-05,motorcar,Perodua,Myvi,silver,diesel,Selangor
2024-08-12,motorcar,Perodua,Myvi,red,petrol,Johor
2024-02-19,motorcar,Honda,HR-V,silver,petrol,W.P. Kuala Lumpur
2024-01-21,motorcar,Nissan,Almera,grey,petrol,Pulau Pinang
2024-09-14,motorcar,Proton,X70,grey,petrol,Pulau Pinang
2024-06-06,motorcar,Proton,X70,red,hybrid_petrol,Selangor
2024-07-20,motorcar,Perodua,Axia,black,petrol,Perak
2024-08-23,motorcar,Proton,Saga,red,diesel,Terengganu
2024-03-20,motorcar,Proton,X70,grey,petrol,Pahang
2024-08-26,motorcar,Proton,X70,grey,petrol,Sabah
2024-11-01,motorcar,Nissan,X-Trail,grey,petrol,Johor
2024-08-18,motorcar,Toyota,Hilux,grey,diesel,Pahang
2024-02-08,motorcar,Proton,X50,black,petrol,Sabah
2024-04-26,motorcar,Proton,X50,grey,petrol,Kedah
2024-01-19,motorcar,Proton,X70,black,petrol,Selangor
2024-05-05,motorcar,Proton,X70,black,petrol,Sabah
2024-08-13,motorcar,Perodua,Axia,silver,petrol,Pahang
2024-06-19,motorcar,Perodua,Axia,white,petrol,Perak
2024-11-13,motorcar,Perodua,Bezza,black,petrol,Johor
2024-06-26,motorcar,Proton,X70,red,petrol,Selangor
2024-03-22,motorcar,Perodua,Myvi,silver,diesel,Johor
2024-03-04,motorcar,Perodua,Myvi,grey,petrol,Johor
2024-07-09,motorcar,Proton,X50,white,petrol,Johor
2024-07-27,motorcar,Proton,X50,red,petrol,Kelantan
2024-03-04,motorcar,Proton,Saga,black,petrol,Pulau Pinang
2024-08-05,motorcar,Perodua,Bezza,silver,petrol,Selangor
2024-06-06,motorcar,Toyota,Vios,grey,petrol,Kedah
2024-05-26,motorcar,Perodua,Myvi,red,petrol,W.P. Kuala Lumpur
2024-08-25,motorcar,Perodua,Axia,red,diesel,Kelantan
2024-03-08,motorcar,Perodua,Bezza,grey,petrol,Johor
2024-05-09,motorcar,Toyota,Yaris,red,petrol,Selangor
2024-08-24,motorcar,Nissan,Almera,grey,petrol,Selangor
2024-04-22,motorcar,Honda,City,black,hybrid_petrol,Pahang
2024-02-10,motorcar,Perodua,Myvi,grey,petrol,W.P. Kuala Lumpur
2024-09-07,motorcar,Proton,Saga,white,petrol,Selangor
2024-04-25,motorcar,Perodua,Myvi,red,petrol,Johor
2024-08-17,motorcar,Nissan,Almera,white,petrol,Kelantan
2024-03-06,motorcar,BYD,Seal,white,electric,Kelantan
2024-08-08,motorcar,Nissan,X-Trail,white,petrol,Johor
2024-06-23,motorcar,Proton,X50,red,petrol,Selangor
2024-05-11,motorcar,BMW,i4,white,electric,W.P. Kuala Lumpur
2024-12-12,motorcar,Perodua,Bezza,silver,petrol,Johor
2024-01-08,motorcar,Perodua,Bezza,white,petrol,Sarawak
2024-12-08,motorcar,Nissan,X-Trail,white,hybrid_petrol,Terengganu
2024-05-21,motorcar,Proton,X70,white,petrol,Kedah
2024-06-03,motorcar,Honda,HR-V,black,petrol,Johor
2024-04-08,motorcar,Perodua,Bezza,black,petrol,Sarawak
2024-04-22,motorcar,BMW,iX,red,electric,Pulau Pinang
2024-03-22,motorcar,Proton,Saga,silver,petrol,Johor
2024-10-06,motorcar,Proton,Saga,red,petrol,Melaka
2024-11-04,motorcar,Perodua,Axia,white,petrol,W.P. Kuala Lumpur
2024-11-03,motorcar,Perodua,Bezza,grey,petrol,Sabah
2024-10-19,motorcar,Toyota,Vios,grey,diesel,W.P. Kuala Lumpur
2024-10-05,motorcar,Proton,X50,black,diesel,Sabah
2024-10-21,motorcar,Perodua,Bezza,red,petrol,Selangor
2024-12-08,motorcar,Perodua,Bezza,silver,petrol,Johor
2024-01-27,motorcar,Mazda,Mazda 3,silver,petrol,Perlis
2024-02-25,motorcar,Tesla,Model 3,silver,electric,Sarawak
2024-08-27,motorcar,Perodua,Axia,silver,petrol,Sarawak
2024-09-20,motorcar,Perodua,Myvi,black,petrol,W.P. Kuala Lumpur
2024-04-16,motorcar,Toyota,Yaris,grey,petrol,Sabah
